AccountPk,TotalBalance,Expenses,EmploymentBasis,IncomeBand,State,FGF Score,Age,Age Group,Resilience_Score,Segment,Clustering
1086877,28.09,696.7107,Full Time Work,50k - 60k,NSW,391,32,31-35,0.040318026,Gold,Gold4
1086885,1811.8,771.2576,NULL,NULL,VIC,373,34,31-35,2.349150271,Gold,Gold4
1086896,2166.64,1002.4423,Part Time Work,50k - 60k,NSW,555,67,66-70,2.161361307,Gold,Gold2
1086910,68.94,1016.0876,Full Time Work,60k - 70k,VIC,444,41,41-45,0.067848481,Gold,Gold3
1086917,281.66,750.48,Full Time Work,40k - 50k,QLD,471,60,56-60,0.375306471,Gold,Gold2
1086987,4393.76,1442.253,Full Time Work,50k - 60k,VIC,473,40,36-40,3.046455788,Gold,Gold3
1087057,567.42,627.5623,NULL,40k - 50k,NSW,422,22,18-25,0.904165212,Gold,Gold4
1087105,1203.24,1629.8853,Full Time Work,100k+,QLD,464,36,36-40,0.738235997,Gold,Gold3
1087106,72.37,934.3507,Full Time Work,NULL,QLD,404,32,31-35,0.077454857,Gold,Gold4
1087139,91.25,932.2857,Full Time Work,50k - 60k,QLD,499,46,46-50,0.097877721,Gold,Gold2
1087154,2709.58,1233.5023,Full Time Work,70k - 80k,QLD,576,57,56-60,2.196655815,Gold,Gold2
1087195,554.55,990.8546,Full Time Work,100k+,TAS,405,42,41-45,0.559668391,Gold,Gold1
1087204,582.03,751.1069,Full Time Work,40k - 50k,QLD,441,35,31-35,0.774896356,Gold,Gold4
1087222,1011.12,1080.6376,Casual Work,30k - 40k,QLD,395,28,26-30,0.93566983,Gold,Gold4
1087304,942.62,2146.0223,Full Time Work,100k+,NSW,430,32,31-35,0.439240543,Gold,Gold2
1087310,880.62,1947.8676,Full Time Work,100k+,QLD,556,41,41-45,0.452094383,Gold,Gold2
1087414,3.83,882.9269,Full Time Work,60k - 70k,QLD,485,59,56-60,0.004337845,Gold,Gold2
1087422,819.04,1040.4961,Full Time Work,50k - 60k,VIC,534,56,56-60,0.78716297,Gold,Gold2
1087458,36.83,1017.7153,Full Time Work,50k - 60k,QLD,486,34,31-35,0.036188903,Gold,Gold3
1087472,1549.57,903.5384,Full Time Work,50k - 60k,WA,455,32,31-35,1.71500182,Gold,Gold3
1087484,1387.04,625.65,Casual Work,20k - 30k,VIC,378,30,26-30,2.216958363,Gold,Gold4
1087519,282.11,1209.8023,NULL,50k - 60k,WA,429,37,36-40,0.23318686,Gold,Gold3
1087546,870.31,993.3269,Full Time Work,60k - 70k,NSW,480,50,46-50,0.876156681,Gold,Gold5
1087806,57.94,833.4476,Full Time Work,40k - 50k,SA,410,30,26-30,0.069518468,Gold,Gold4
1087842,517.8,1048.3361,Full Time Work,50k - 60k,NSW,501,35,31-35,0.493925565,Gold,Gold3
1087938,295.41,692.8592,Full Time Work,50k - 60k,QLD,488,33,31-35,0.426363683,Gold,Gold3
1087960,288.33,756.085,Full Time Work,40k - 50k,NSW,431,41,41-45,0.381346013,Gold,Gold2
1087997,37.85,698.2192,Part Time Work,NULL,NSW,394,32,31-35,0.054209337,Gold,Gold1
1088015,144.31,974.2192,Full Time Work,50k - 60k,QLD,435,31,31-35,0.148128881,Gold,Gold4
1088044,53.72,827.01,Part Time Work,50k - 60k,NSW,462,46,46-50,0.064956893,Gold,Gold2
1088076,109.98,774.0469,Full Time Work,50k - 60k,NSW,414,30,26-30,0.142084414,Gold,Gold4
1088080,0.15,1205.5184,Full Time Work,20k - 30k,NSW,432,47,46-50,0.000124428,Gold,Gold2
1088121,107.31,871.7692,Full Time Work,50k - 60k,QLD,368,29,26-30,0.123094507,Gold,Gold1
1088210,3.23,589.63,Full Time Work,30k - 40k,QLD,385,20,18-25,0.005478012,Gold,Gold4
1088230,949.49,720,Casual Work,10k - 20k,NSW,533,27,26-30,1.318736111,Gold,Gold4
1088254,31.78,1025.4261,Full Time Work,40k - 50k,NSW,427,65,61-65,0.030991994,Gold,Gold3
1088301,5337.8,904.6953,Full Time Work,60k - 70k,NSW,487,39,36-40,5.900108025,Gold,Gold5
1088313,403.79,1028.9153,Full Time Work,50k - 60k,VIC,409,41,41-45,0.39244241,Gold,Gold5
1088342,267.64,786.2546,Full Time Work,40k - 50k,QLD,409,24,18-25,0.340398644,Gold,Gold4
1088343,21.73,944.7338,Full Time Work,NULL,WA,557,55,51-55,0.023001188,Gold,Gold2
1088383,386.45,2406.1846,Full Time Work,NULL,QLD,483,48,46-50,0.160606963,Gold,Gold2
1088385,329.68,928.08,Full Time Work,60k - 70k,VIC,443,41,41-45,0.355227998,Gold,Gold2
1088420,2628.69,668.2553,Casual Work,40k - 50k,SA,397,25,18-25,3.933661282,Gold,Gold4
1088477,240.65,675.37,NULL,40k - 50k,NSW,418,33,31-35,0.356323201,Gold,Gold1
1088520,423.75,544.6515,NULL,30k - 40k,NSW,375,22,18-25,0.778020441,Gold,Gold4
1088568,225.44,524.3092,Full Time Work,50k - 60k,NT,450,52,51-55,0.429975289,Gold,Gold5
1088646,1516.53,1239.9876,Full Time Work,90k - 100k,VIC,409,44,41-45,1.223020295,Gold,Gold2
1088660,764.66,1371.76,Self Employed,50k - 60k,QLD,415,52,51-55,0.557429871,Gold,Gold3
1088663,200.15,892.1046,Full Time Work,80k - 90k,QLD,481,41,41-45,0.224357099,Gold,Gold3
1088698,670.55,1048.1607,Full Time Work,50k - 60k,QLD,417,25,18-25,0.639739689,Gold,Gold4
1088703,2.72,615.6069,Full Time Work,20k - 30k,VIC,372,28,26-30,0.004418404,Gold,Gold4
1088723,159.17,1607.0703,Full Time Work,80k - 90k,SA,434,34,31-35,0.099043583,Gold,Gold3
1088725,160.43,1218.5284,NULL,NULL,NSW,393,23,18-25,0.131658811,Gold,Gold4
1088732,538.44,682.4592,Full Time Work,40k - 50k,VIC,451,48,46-50,0.788970242,Gold,Gold4
1088746,84.25,1203.92,Casual Work,70k - 80k,WA,400,28,26-30,0.069979733,Gold,Gold3
1088764,90.81,450,Casual Work,10k - 20k,VIC,422,19,18-25,0.2018,Gold,Gold4
1088812,3180.16,969.6984,Full Time Work,70k - 80k,QLD,523,53,51-55,3.279535163,Gold,Gold4
1088830,126.79,1936.0684,Full Time Work,100k+,NSW,317,50,46-50,0.065488389,Gold,Gold4
1088879,838.72,912.8961,Full Time Work,50k - 60k,NSW,528,35,31-35,0.918746394,Gold,Gold2
1088983,26.22,621.1169,Other,0k - 10k,QLD,378,21,18-25,0.042214276,Gold,Gold3
1088988,263.75,1018.1776,Casual Work,10k - 20k,NSW,372,22,18-25,0.259041252,Gold,Gold4
1089035,3893.76,1402.183,Full Time Work,40k - 50k,NSW,450,28,26-30,2.77692712,Gold,Gold1
1089061,300.21,2135.4369,Full Time Work,80k - 90k,VIC,375,36,36-40,0.140584814,Gold,Gold4
1089078,3.95,918.8984,Full Time Work,50k - 60k,VIC,447,30,26-30,0.004298625,Gold,Gold3
1089101,226.78,1259.2092,Part Time Work,NULL,WA,498,35,31-35,0.180097159,Gold,Gold2
1089141,1465.08,1056.8284,Part Time Work,NULL,NSW,388,21,18-25,1.386298854,Gold,Gold1
1089155,1219.19,635.243,Part Time Work,30k - 40k,QLD,355,39,36-40,1.919249799,Gold,Gold5
1089217,2744.41,1237.8115,Full Time Work,100k+,NSW,542,45,41-45,2.217146957,Gold,Gold5
1089292,528.15,833.68,Full Time Work,80k - 90k,VIC,419,51,51-55,0.633516457,Gold,Gold2
1089296,1189.37,592.4611,Full Time Work,60k - 70k,VIC,381,25,18-25,2.007507328,Gold,Gold3
1089298,321.82,1405.5369,Full Time Work,80k - 90k,VIC,388,33,31-35,0.228965885,Gold,Gold1
1089322,324.73,1603.6653,Full Time Work,80k - 90k,NSW,366,35,31-35,0.202492378,Gold,Gold3
1089337,2661.53,468.013,Full Time Work,50k - 60k,SA,453,24,18-25,5.686871946,Gold,Gold4
1089344,853.75,522.5292,Casual Work,50k - 60k,QLD,445,36,36-40,1.633879982,Gold,Gold5
1089437,804.02,1228.1323,Part Time Work,60k - 70k,VIC,451,44,41-45,0.654668882,Gold,Gold5
1089452,3150.32,1167.8638,Full Time Work,90k - 100k,QLD,527,48,46-50,2.697506336,Gold,Gold2
1089462,0.05,1534.5369,Full Time Work,80k - 90k,NSW,504,42,41-45,3.26E-05,Gold,Gold3
1089468,70.36,1162.7807,Full Time Work,50k - 60k,QLD,492,37,36-40,0.06051012,Gold,Gold3
1089476,1018.18,1078.9961,NULL,90k - 100k,TAS,400,30,26-30,0.943636404,Gold,Gold5
1089490,215.05,1267.5761,Full Time Work,60k - 70k,VIC,502,27,26-30,0.169654508,Gold,Gold3
1089492,318.85,484.06,Centrelink,10k - 20k,SA,423,22,18-25,0.658699335,Gold,Gold3
1089515,21.42,661.4253,Casual Work,40k - 50k,QLD,412,32,31-35,0.032384609,Gold,Gold3
1089529,176.31,942.7307,Full Time Work,40k - 50k,NSW,477,31,31-35,0.187020535,Gold,Gold3
1089542,727.67,1795.5415,Full Time Work,80k - 90k,WA,576,68,66-70,0.40526493,Gold,Gold2
1089547,91.93,1142.8376,Full Time Work,NULL,NSW,410,29,26-30,0.080440126,Gold,Gold4
1089559,16.78,1225.7776,Full Time Work,50k - 60k,WA,356,26,26-30,0.01368927,Gold,Gold1
1089564,1234.33,1813.2153,Full Time Work,20k - 30k,QLD,360,35,31-35,0.680741002,Gold,Gold4
1089588,302.8,1118.1415,Full Time Work,60k - 70k,QLD,438,51,51-55,0.270806512,Gold,Gold2
1089607,1211.23,1246.6407,Casual Work,60k - 70k,VIC,399,42,41-45,0.971595104,Gold,Gold3
1089612,74.36,976.1053,Full Time Work,60k - 70k,VIC,332,30,26-30,0.076180306,Gold,Gold1
1089664,2091.79,738.08,Full Time Work,60k - 70k,NSW,547,57,56-60,2.834096575,Gold,Gold2
1089711,1093.65,661.1376,Full Time Work,30k - 40k,NSW,368,24,18-25,1.654194225,Gold,Gold4
1089716,646.94,974,Full Time Work,60k - 70k,NSW,441,29,26-30,0.664209446,Gold,Gold3
1089725,827.44,774.71,Full Time Work,30k - 40k,NSW,441,22,18-25,1.068064179,Gold,Gold4
1089756,167.98,923.8607,Full Time Work,50k - 60k,QLD,380,71,70+,0.181823948,Gold,Gold4
1089766,21.59,1026.15,Full Time Work,70k - 80k,QLD,428,26,26-30,0.021039809,Gold,Gold3
1089768,141.18,721.1976,Full Time Work,40k - 50k,SA,501,25,18-25,0.195757723,Gold,Gold3
1089813,832.16,812.7338,Full Time Work,50k - 60k,WA,436,34,31-35,1.023902291,Gold,Gold3
1089861,202.36,839.5938,Full Time Work,80k - 90k,VIC,522,56,56-60,0.241021313,Gold,Gold3
1089917,265.07,488.6115,Part Time Work,10k - 20k,QLD,324,29,26-30,0.542496441,Gold,Gold1
1089974,767.94,1338.58,Full Time Work,80k - 90k,WA,571,48,46-50,0.5736975,Gold,Gold5
1090004,1.56,694.4438,Full Time Work,50k - 60k,NSW,403,24,18-25,0.002246402,Gold,Gold3
1090072,7.3,870.8323,Part Time Work,30k - 40k,QLD,367,33,31-35,0.008382785,Gold,Gold4
1090076,0.13,532.1992,Full Time Work,40k - 50k,VIC,384,43,41-45,0.000244269,Gold,Gold4
1090081,547.72,730.21,Full Time Work,50k - 60k,QLD,365,29,26-30,0.750085592,Gold,Gold4
1090085,324.42,1646.0715,Full Time Work,70k - 80k,QLD,537,39,36-40,0.197087429,Gold,Gold2
1090094,133.02,1192.2961,Full Time Work,70k - 80k,NSW,417,44,41-45,0.111566246,Gold,Gold1
1090100,0.48,574.1976,Part Time Work,30k - 40k,NSW,402,25,18-25,0.000835949,Gold,Gold3
1090119,684.86,564.833,Full Time Work,60k - 70k,NSW,500,35,31-35,1.212499978,Gold,Gold2
1090166,52.45,858.4884,Full Time Work,80k - 90k,QLD,391,27,26-30,0.061095759,Gold,Gold4
1090212,87.54,1267.8838,Full Time Work,60k - 70k,NSW,414,34,31-35,0.069044182,Gold,Gold1
1090287,8.65,450.45,Full Time Work,30k - 40k,VIC,325,49,46-50,0.019203019,Gold,Gold3
1090295,113.15,1700.8569,Full Time Work,100k+,NSW,571,45,41-45,0.066525291,Gold,Gold2
1090321,1916.24,887.1419,Full Time Work,60k - 70k,WA,436,42,41-45,2.160015213,Gold,Gold3
1090373,1.03,755.9815,Full Time Work,40k - 50k,NSW,434,49,46-50,0.001362467,Gold,Gold3
1090378,287.93,748.7223,Other,30k - 40k,QLD,525,70,66-70,0.384561806,Gold,Gold2
1090433,529.03,1072.6653,Full Time Work,50k - 60k,NSW,404,31,31-35,0.493192052,Gold,Gold4
1090479,293,2252.3776,Full Time Work,NULL,QLD,404,39,36-40,0.13008476,Gold,Gold2
1090487,37.38,575.3969,Full Time Work,NULL,VIC,400,19,18-25,0.064963854,Gold,Gold4
1090495,76.72,935.7669,Part Time Work,70k - 80k,VIC,480,66,66-70,0.08198623,Gold,Gold2
1090509,27.76,1036.18,Full Time Work,60k - 70k,QLD,304,47,46-50,0.026790712,Gold,Gold4
1090610,2237.1,878.2861,Full Time Work,60k - 70k,WA,384,36,36-40,2.547119896,Gold,Gold4
1090653,852.24,814.5469,Part Time Work,40k - 50k,VIC,492,62,61-65,1.046274929,Gold,Gold5
1090661,426.06,898.2723,Part Time Work,50k - 60k,NSW,367,44,41-45,0.474310518,Gold,Gold3
1090708,244.99,946.3357,Full Time Work,70k - 80k,QLD,409,26,26-30,0.258882762,Gold,Gold2
1090727,202.2,507.4053,Part Time Work,0k - 10k,VIC,393,20,18-25,0.398498005,Gold,Gold4
1090775,105.21,1189.64,Full Time Work,60k - 70k,QLD,438,29,26-30,0.088438519,Gold,Gold2
1090794,1126.84,1009.6965,Full Time Work,50k - 60k,VIC,482,27,26-30,1.116018526,Gold,Gold4
1090800,4324.14,1090.8888,Full Time Work,60k - 70k,WA,519,46,46-50,3.963868728,Gold,Gold5
1090803,179.8,1490.6846,Full Time Work,100k+,QLD,301,35,31-35,0.120615722,Gold,Gold4
1090813,238.18,1025.1692,Full Time Work,60k - 70k,VIC,376,29,26-30,0.23233238,Gold,Gold4
1090826,808.58,2109.7515,Full Time Work,60k - 70k,WA,399,34,31-35,0.383258407,Gold,Gold1
1090869,2.54,1219.1469,Full Time Work,80k - 90k,QLD,344,36,36-40,0.002083424,Gold,Gold1
1090870,38.81,983.6161,Casual Work,60k - 70k,NSW,459,60,56-60,0.039456451,Gold,Gold3
1090879,156.81,1154.4507,Full Time Work,70k - 80k,NT,364,30,26-30,0.135830833,Gold,Gold4
1090892,0.44,621.04,Full Time Work,40k - 50k,NSW,427,43,41-45,0.000708489,Gold,Gold4
1090909,195.17,446.2423,Part Time Work,20k - 30k,NSW,359,39,36-40,0.437363289,Gold,Gold1
1090910,2164.36,1223.1061,Full Time Work,100k+,NSW,457,41,41-45,1.769560302,Gold,Gold3
1090938,81.59,1029.0692,Full Time Work,30k - 40k,QLD,400,22,18-25,0.079285241,Gold,Gold4
1090959,5.84,894.5553,Full Time Work,50k - 60k,QLD,477,39,36-40,0.006528383,Gold,Gold4
1090977,444.37,1146.8023,Other,50k - 60k,NSW,480,51,51-55,0.387486143,Gold,Gold4
1091003,1229.31,645.6676,Full Time Work,40k - 50k,SA,517,22,18-25,1.903936329,Gold,Gold4
1091036,8.31,1022.3884,Full Time Work,70k - 80k,VIC,395,34,31-35,0.008128026,Gold,Gold1
1091051,15.14,552.9092,Full Time Work,30k - 40k,NSW,319,22,18-25,0.027382435,Gold,Gold3
1091052,3.98,1852.0069,Full Time Work,100k+,NSW,342,37,36-40,0.00214902,Gold,Gold1
1091054,260.8,775.5707,Full Time Work,NULL,NSW,307,45,41-45,0.336268505,Gold,Gold1
1091056,184.83,902.4938,Part Time Work,40k - 50k,VIC,329,30,26-30,0.204799191,Gold,Gold4
1091063,328.83,859.88,Full Time Work,60k - 70k,WA,391,35,31-35,0.382413825,Gold,Gold4
1091079,219.73,852.6607,Full Time Work,40k - 50k,VIC,511,24,18-25,0.257699223,Gold,Gold3
1091089,180.53,836.4423,Full Time Work,40k - 50k,QLD,469,52,51-55,0.215830787,Gold,Gold4
1091097,224.39,417.78,Full Time Work,40k - 50k,SA,348,28,26-30,0.537100866,Gold,Gold4
1091127,234.98,1688.4138,Full Time Work,100k+,VIC,496,51,51-55,0.139172044,Gold,Gold3
1091130,3848.63,803.7592,Full Time Work,70k - 80k,ACT,512,38,36-40,4.788287338,Gold,Gold3
1091140,1507.54,474.4038,Part Time Work,NULL,QLD,494,36,36-40,3.177757008,Gold,Gold3
1091149,396.56,720.2246,Full Time Work,50k - 60k,VIC,378,23,18-25,0.550606019,Gold,Gold4
1091168,1446.15,1518.9361,Full Time Work,50k - 60k,VIC,538,46,46-50,0.952080868,Gold,Gold2
1091169,737.74,1194.04,Part Time Work,80k - 90k,QLD,410,32,31-35,0.617851998,Gold,Gold4
1091202,15.19,1175.6092,Part Time Work,NULL,WA,496,36,36-40,0.01292096,Gold,Gold4
1091222,0.63,778.6746,Casual Work,NULL,VIC,462,29,26-30,0.000809067,Gold,Gold3
1091280,19.3,714.5196,Casual Work,NULL,NSW,311,22,18-25,0.027011155,Gold,Gold1
1091294,72.46,1302.2369,Full Time Work,70k - 80k,VIC,503,45,41-45,0.055642718,Gold,Gold2
1091357,650.71,1334.6615,Full Time Work,90k - 100k,QLD,495,48,46-50,0.487546842,Gold,Gold2
1091363,790.3,1412.4861,Full Time Work,100k+,WA,397,61,61-65,0.559509931,Gold,Gold1
1091378,60.15,663.1015,Full Time Work,40k - 50k,QLD,450,41,41-45,0.090710095,Gold,Gold2
1091395,48.34,679.0815,Full Time Work,40k - 50k,QLD,375,22,18-25,0.071184387,Gold,Gold4
1091404,144.37,883.7384,Full Time Work,60k - 70k,QLD,445,32,31-35,0.163362823,Gold,Gold2
1091428,57.06,1424.3984,Full Time Work,80k - 90k,QLD,360,28,26-30,0.040059017,Gold,Gold3
1091436,1.36,626.3307,Full Time Work,30k - 40k,SA,454,40,36-40,0.002171377,Gold,Gold4
1091475,1390.87,1507.4707,Full Time Work,60k - 70k,NSW,520,28,26-30,0.922651432,Gold,Gold2
1091501,2.38,1316.1469,Full Time Work,70k - 80k,QLD,491,54,51-55,0.001808309,Gold,Gold4
1091508,1650.51,713.7446,Casual Work,40k - 50k,VIC,480,50,46-50,2.312465832,Gold,Gold4
1091518,184.83,844.4884,Full Time Work,50k - 60k,QLD,517,48,46-50,0.218866239,Gold,Gold2
1091522,364.61,719.0076,Full Time Work,40k - 50k,VIC,391,23,18-25,0.507101733,Gold,Gold3
1091527,1966.26,1529.4892,Full Time Work,100k+,NSW,458,60,56-60,1.285566449,Gold,Gold2
1091534,0.34,629.9623,Part Time Work,40k - 50k,VIC,346,47,46-50,0.000539715,Gold,Gold4
1091538,1587.85,631.7138,Full Time Work,20k - 30k,NSW,435,20,18-25,2.513559147,Gold,Gold3
1091562,156.93,585.6684,Full Time Work,30k - 40k,VIC,448,59,56-60,0.26795026,Gold,Gold4
1091575,585.95,1405.4961,Full Time Work,80k - 90k,WA,374,36,36-40,0.416899058,Gold,Gold3
1091576,1400.53,1230.3123,Full Time Work,100k+,QLD,515,26,26-30,1.138353246,Gold,Gold4
1091590,126.69,650.5646,Full Time Work,70k - 80k,WA,507,46,46-50,0.194738539,Gold,Gold2
1091618,1090.7,1543.0323,Part Time Work,50k - 60k,QLD,463,42,41-45,0.706854938,Gold,Gold4
1091639,367.49,494.0815,Part Time Work,30k - 40k,NSW,527,25,18-25,0.743784173,Gold,Gold3
1091660,119.47,777.95,Part Time Work,40k - 50k,SA,356,43,41-45,0.153570281,Gold,Gold4
1091673,683.17,508.1153,Full Time Work,40k - 50k,NSW,440,42,41-45,1.344517671,Gold,Gold4
1091676,11.16,1337.6253,Full Time Work,90k - 100k,VIC,394,39,36-40,0.008343144,Gold,Gold4
1091682,380.28,1061.5992,Full Time Work,60k - 70k,NSW,401,51,51-55,0.358214287,Gold,Gold1
1091704,793.61,811.24,Full Time Work,40k - 50k,NSW,432,29,26-30,0.978267837,Gold,Gold5
1091705,355.16,702.7219,Full Time Work,40k - 50k,VIC,395,30,26-30,0.505406193,Gold,Gold3
1091732,822.92,1901.033,Full Time Work,90k - 100k,WA,513,49,46-50,0.432880439,Gold,Gold5
1091754,1470.05,1626.3215,Full Time Work,100k+,VIC,544,37,36-40,0.903911066,Gold,Gold2
1091756,4.13,905.23,Full Time Work,50k - 60k,NSW,513,43,41-45,0.004562376,Gold,Gold2
1091773,1340.82,1012.9053,Full Time Work,100k+,QLD,434,37,36-40,1.32373678,Gold,Gold4
1091802,3362.46,1116.2853,Full Time Work,70k - 80k,NSW,385,26,26-30,3.012186938,Gold,Gold3
1091889,872.79,890.525,Full Time Work,50k - 60k,NSW,361,55,51-55,0.980084781,Gold,Gold1
1091898,2494.02,696.13,NULL,40k - 50k,SA,359,24,18-25,3.582692888,Gold,Gold5
1091914,1089.62,610.8715,Full Time Work,50k - 60k,VIC,425,22,18-25,1.783713923,Gold,Gold3
1091927,30.59,504.53,Full Time Work,NULL,QLD,429,22,18-25,0.060630686,Gold,Gold4
1091957,1686.68,1389.5515,Self Employed,0k - 10k,VIC,388,25,18-25,1.213830506,Gold,Gold2
1091989,1056.37,843.07,Full Time Work,50k - 60k,WA,508,34,31-35,1.253003902,Gold,Gold2
1092019,0.02,650.4253,Full Time Work,50k - 60k,TAS,552,44,41-45,3.07E-05,Gold,Gold3
1092034,508.84,1407.9092,Self Employed,NULL,SA,542,51,51-55,0.361415353,Gold,Gold2
1092072,701.24,1461.6411,Full Time Work,100k+,VIC,473,51,51-55,0.479762098,Gold,Gold3
1092094,1077.26,1219.0107,NULL,50k - 60k,VIC,490,62,61-65,0.883716607,Gold,Gold3
1092104,460.76,1039.3823,Full Time Work,70k - 80k,WA,433,43,41-45,0.443301757,Gold,Gold4
1092124,442.87,781.985,Casual Work,50k - 60k,VIC,472,32,31-35,0.566340787,Gold,Gold1
1092143,764.34,1453.1,Full Time Work,50k - 60k,VIC,464,31,31-35,0.526006469,Gold,Gold1
1092151,12.45,1489.1469,Full Time Work,90k - 100k,QLD,421,31,31-35,0.008360492,Gold,Gold4
1092165,240.47,1841.8076,Full Time Work,90k - 100k,QLD,557,29,26-30,0.130561954,Gold,Gold2
1092195,566.09,1285.7669,Full Time Work,80k - 90k,VIC,477,33,31-35,0.440274205,Gold,Gold3
1092255,273.73,1577.9003,Full Time Work,90k - 100k,VIC,384,33,31-35,0.173477374,Gold,Gold4
1092259,1505.36,1468.9265,Full Time Work,80k - 90k,VIC,434,43,41-45,1.024802807,Gold,Gold4
1092261,774.41,559.0715,Full Time Work,10k - 20k,ACT,451,24,18-25,1.385171664,Gold,Gold3
1092266,6.44,879.0238,Part Time Work,50k - 60k,QLD,378,48,46-50,0.007326309,Gold,Gold4
1092274,349.74,1950.2884,Full Time Work,20k - 30k,VIC,313,20,18-25,0.179327324,Gold,Gold1
1092276,2630.32,896.19,Self Employed,70k - 80k,QLD,560,54,51-55,2.935002622,Gold,Gold2
1092347,1954.56,433.5369,Casual Work,30k - 40k,SA,506,43,41-45,4.508405167,Gold,Gold3
1092373,4061.04,594.5492,Full Time Work,50k - 60k,NSW,441,27,26-30,6.830452383,Gold,Gold4
1092378,2669.02,1101.8138,Full Time Work,70k - 80k,NSW,525,32,31-35,2.422387521,Gold,Gold2
1092392,400.45,1725.79,NULL,100k+,NSW,491,47,46-50,0.232038661,Gold,Gold2
1092406,213.39,891.44,Full Time Work,50k - 60k,VIC,465,26,26-30,0.239376739,Gold,Gold3
1092408,172.7,1641.8519,Full Time Work,100k+,NSW,497,31,31-35,0.105186101,Gold,Gold3
1092456,1108.47,684.128,NULL,80k - 90k,QLD,465,45,41-45,1.620266968,Gold,Gold3
1092488,841.37,500.2115,Part Time Work,20k - 30k,QLD,510,26,26-30,1.682028502,Gold,Gold3
1092513,473.61,1052.2723,Full Time Work,60k - 70k,QLD,585,46,46-50,0.45008312,Gold,Gold2
1092515,262.65,1628.273,Full Time Work,80k - 90k,NSW,378,27,26-30,0.161305874,Gold,Gold1
1092591,1346.41,902.1307,Full Time Work,60k - 70k,SA,491,41,41-45,1.492477753,Gold,Gold2
1092594,492.19,1872.0338,Full Time Work,100k+,NSW,469,30,26-30,0.262917261,Gold,Gold3
1092619,4.24,972.3853,NULL,50k - 60k,NSW,446,44,41-45,0.004360411,Gold,Gold2
1092623,603.11,833.6846,Full Time Work,50k - 60k,NSW,496,51,51-55,0.723427061,Gold,Gold2
1092625,1822.4,985.3,Part Time Work,60k - 70k,VIC,576,53,51-55,1.849588958,Gold,Gold2
1092666,93.09,1080.0061,Full Time Work,60k - 70k,VIC,555,46,46-50,0.086193958,Gold,Gold2
1092668,514.65,461.0992,Full Time Work,20k - 30k,VIC,402,21,18-25,1.116137265,Gold,Gold3
1092710,2892.13,1136.3296,Full Time Work,60k - 70k,WA,573,53,51-55,2.545150632,Gold,Gold2
1092713,150.47,948.7953,Part Time Work,50k - 60k,VIC,451,33,31-35,0.158590583,Gold,Gold4
1092719,888.73,973.3407,NULL,NULL,QLD,416,47,46-50,0.913071857,Gold,Gold2
1092774,1342.91,953.1407,Full Time Work,60k - 70k,SA,398,35,31-35,1.408931546,Gold,Gold1
1092837,100.18,1020.4707,Full Time Work,60k - 70k,QLD,446,27,26-30,0.098170384,Gold,Gold3
1092845,593.49,1181.2238,Casual Work,70k - 80k,WA,510,52,51-55,0.502436541,Gold,Gold2
1092863,529.95,868.1146,Full Time Work,60k - 70k,NSW,363,34,31-35,0.610460877,Gold,Gold3
1092877,0.83,1680.3923,Full Time Work,100k+,QLD,433,65,61-65,0.000493932,Gold,Gold3
1092885,378,1379.1784,Casual Work,90k - 100k,NSW,427,26,26-30,0.274076218,Gold,Gold1
1092890,116.58,776.97,Full Time Work,40k - 50k,QLD,473,56,56-60,0.150044403,Gold,Gold4
1092899,5865.66,650.6015,Full Time Work,50k - 60k,QLD,462,38,36-40,9.015749272,Gold,Gold3
1092911,1109.85,1288.9515,Full Time Work,70k - 80k,WA,469,39,36-40,0.86104869,Gold,Gold3
1092912,161.01,1321.25,Full Time Work,10k - 20k,NSW,441,59,56-60,0.121861873,Gold,Gold1
